MeasureDate,Timepoint,Day,Slide,Spat,Sample,Genotype,Parent.Site,Total.Juveniles,Diversity.Type,Tank,Survivorship,Polyps,Fusion.Partners,Fusion,Treatment,Richness,Community,
8/22/18,S1D3,3,JS-3,1,JS-3-1,813-25,25,1,Individual,Tank24,1,5,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-3,1,JS-3-1,813-25,25,1,Individual,Tank19,1,6,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-3,1,JS-3-1,813-25,25,1,Individual,Tank20,1,6,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-3,1,JS-3-1,813-25,25,1,Individual,Tank19,1,5,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-3,1,JS-3-1,813-25,25,1,Individual,Tank20,0,NA,0,NA,High,1,Individual,
9/20/18,End,32,JS-3,1,JS-3-1,813-25,25,1,Individual,Tank20,0,NA,0,NA,High,1,Individual,
8/14/18,Initial,0,JS-35,1,JS-35-1,744-1,1,1,Individual,Tank24,1,2,0,NA,High,1,Individual,
8/22/18,S1D3,3,JS-35,1,JS-35-1,744-1,1,1,Individual,Tank24,1,3,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-35,1,JS-35-1,744-1,1,1,Individual,Tank19,1,4,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-35,1,JS-35-1,744-1,1,1,Individual,Tank20,1,4,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-35,1,JS-35-1,744-1,1,1,Individual,Tank19,1,4,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-35,1,JS-35-1,744-1,1,1,Individual,Tank20,0,NA ,0,NA,High,1,Individual,
9/20/18,End,32,JS-35,1,JS-35-1,744-1,1,1,Individual,Tank20,0,NA ,0,NA,High,1,Individual,
8/14/18,Initial,0,JS-36,1,JS-36-1,744-1,1,1,Individual,Tank24,1,2,0,NA,High,1,Individual,
8/22/18,S1D3,3,JS-36,1,JS-36-1,744-1,1,1,Individual,Tank24,1,2,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-36,1,JS-36-1,744-1,1,1,Individual,Tank19,1,2,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-36,1,JS-36-1,744-1,1,1,Individual,Tank20,1,2,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-36,1,JS-36-1,744-1,1,1,Individual,Tank19,1,2,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-36,1,JS-36-1,744-1,1,1,Individual,Tank20,0,NA ,0,NA,High,1,Individual,
9/20/18,End,32,JS-36,1,JS-36-1,744-1,1,1,Individual,Tank20,0,NA ,0,NA,High,1,Individual,
8/22/18,S1D3,3,JS-39,1,JS-39-1,806-42,42,1,Individual,Tank19,1,3,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-39,1,JS-39-1,806-42,42,1,Individual,Tank20,0,NA,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-39,1,JS-39-1,806-42,42,1,Individual,Tank24,0,NA,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-39,1,JS-39-1,806-42,42,1,Individual,Tank20,0,NA,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-39,1,JS-39-1,806-42,42,1,Individual,Tank19,0,NA,0,NA,High,1,Individual,
9/20/18,End,32,JS-39,1,JS-39-1,806-42,42,1,Individual,Tank19,0,NA,0,NA,High,1,Individual,
8/14/18,Initial,0,JS-40,1,JS-40-1,806-42,42,1,Individual,Tank20,1,3,0,NA,High,1,Individual,
8/22/18,S1D3,3,JS-40,1,JS-40-1,806-42,42,1,Individual,Tank20,1,3,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-40,1,JS-40-1,806-42,42,1,Individual,Tank22,0,NA,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-40,1,JS-40-1,806-42,42,1,Individual,Tank19,0,NA,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-40,1,JS-40-1,806-42,42,1,Individual,Tank22,0,NA,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-40,1,JS-40-1,806-42,42,1,Individual,Tank24,0,NA,0,NA,High,1,Individual,
9/20/18,End,32,JS-40,1,JS-40-1,806-42,42,1,Individual,Tank24,0,NA,0,NA,High,1,Individual,
8/14/18,Initial,0,JS-41,1,JS-41-1,813-25,25,1,Individual,Tank22,1,7,0,NA,High,1,Individual,
8/22/18,S1D3,3,JS-41,1,JS-41-1,813-25,25,1,Individual,Tank22,1,7,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-41,1,JS-41-1,813-25,25,1,Individual,Tank24,1,7,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-41,1,JS-41-1,813-25,25,1,Individual,Tank22,1,7,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-41,1,JS-41-1,813-25,25,1,Individual,Tank24,1,7,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-41,1,JS-41-1,813-25,25,1,Individual,Tank22,0,NA,0,NA,High,1,Individual,
9/20/18,End,32,JS-41,1,JS-41-1,813-25,25,1,Individual,Tank22,0,NA,0,NA,High,1,Individual,
8/14/18,Initial,0,JS-43,1,JS-43-1,742-F,F,1,Individual,Tank19,1,3,0,NA,High,1,Individual,
8/22/18,S1D3,3,JS-43,1,JS-43-1,742-F,F,1,Individual,Tank19,1,3,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-43,1,JS-43-1,742-F,F,1,Individual,Tank20,1,3,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-43,1,JS-43-1,742-F,F,1,Individual,Tank24,1,3,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-43,1,JS-43-1,742-F,F,1,Individual,Tank20,1,3,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-43,1,JS-43-1,742-F,F,1,Individual,Tank19,0,NA,0,NA,High,1,Individual,
9/20/18,End,32,JS-43,1,JS-43-1,742-F,F,1,Individual,Tank19,0,NA,0,NA,High,1,Individual,
8/14/18,Initial,0,JS-44,1,JS-44-1,801-47,47,1,Individual,Tank20,1,2,0,NA,High,1,Individual,
8/22/18,S1D3,3,JS-44,1,JS-44-1,801-47,47,1,Individual,Tank20,1,3,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-44,1,JS-44-1,801-47,47,1,Individual,Tank22,1,3,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-44,1,JS-44-1,801-47,47,1,Individual,Tank19,0,NA,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-44,1,JS-44-1,801-47,47,1,Individual,Tank22,0,NA,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-44,1,JS-44-1,801-47,47,1,Individual,Tank24,0,NA,0,NA,High,1,Individual,
9/20/18,End,32,JS-44,1,JS-44-1,801-47,47,1,Individual,Tank24,0,NA,0,NA,High,1,Individual,
8/14/18,Initial,0,JS-45,1,JS-45-1,806-42,42,1,Individual,Tank24,1,2,0,NA,High,1,Individual,
8/22/18,S1D3,3,JS-45,1,JS-45-1,806-42,42,1,Individual,Tank24,1,2,0,NA,High,1,Individual,
8/30/18,S2R1,11,JS-45,1,JS-45-1,806-42,42,1,Individual,Tank19,1,2,0,NA,High,1,Individual,
9/5/18,S2D2,17,JS-45,1,JS-45-1,806-42,42,1,Individual,Tank20,1,3,0,NA,High,1,Individual,
9/11/18,S2D8,23,JS-45,1,JS-45-1,806-42,42,1,Individual,Tank19,0,NA,0,NA,High,1,Individual,
9/14/18,S2D11,26,JS-45,1,JS-45-1,806-42,42,1,Individual,Tank20,0,NA,0,NA,High,1,Individual,
9/20/18,End,32,JS-45,1,JS-45-1,806-42,42,1,Individual,Tank20,0,NA,0,NA,High,1,Individual,
8/14/18,Initial,0,AA-8,1,AA-8-1,811-47,47,2,Self,Tank24,1,4,1,1,High,1,Multiple,
8/22/18,S1D3,3,AA-8,1,AA-8-1,811-47,47,2,Self,Tank24,1,5,1,1,High,1,Multiple,
8/30/18,S2R1,11,AA-8,1,AA-8-1,811-47,47,2,Self,Tank19,1,5,1,1,High,1,Multiple,
9/5/18,S2D2,17,AA-8,1,AA-8-1,811-47,47,2,Self,Tank20,1,5,1,1,High,1,Multiple,
9/11/18,S2D8,23,AA-8,1,AA-8-1,811-47,47,2,Self,Tank19,1,6,1,1,High,1,Multiple,
9/14/18,S2D11,26,AA-8,1,AA-8-1,811-47,47,2,Self,Tank20,0,NA,1,1,High,1,Multiple,
9/20/18,End,32,AA-8,1,AA-8-1,811-47,47,2,Self,Tank20,0,NA,1,1,High,1,Multiple,
8/14/18,Initial,0,AA-8,2,AA-8-2,811-47,47,2,Self,Tank24,1,5,1,1,High,1,Multiple,
8/22/18,S1D3,3,AA-8,2,AA-8-2,811-47,47,2,Self,Tank24,1,5,1,1,High,1,Multiple,
8/30/18,S2R1,11,AA-8,2,AA-8-2,811-47,47,2,Self,Tank19,1,5,1,1,High,1,Multiple,
9/5/18,S2D2,17,AA-8,2,AA-8-2,811-47,47,2,Self,Tank20,1,7,1,1,High,1,Multiple,
9/11/18,S2D8,23,AA-8,2,AA-8-2,811-47,47,2,Self,Tank19,1,6,1,1,High,1,Multiple,
9/14/18,S2D11,26,AA-8,2,AA-8-2,811-47,47,2,Self,Tank20,0,NA,1,1,High,1,Multiple,
9/20/18,End,32,AA-8,2,AA-8-2,811-47,47,2,Self,Tank20,0,NA,1,1,High,1,Multiple,
8/14/18,S2D11,0,AN-6,1,AN-6-1,802-42,42,3,Non-Self,Tank19,1,4,1,1,High,3,Multiple,
8/14/18,End,0,AN-6,1,AN-6-1,802-42,42,3,Non-Self,Tank19,1,4,1,1,High,3,Multiple,
9/14/18,S2D11,26,AN-6,2,AN-6-2,807-42,42,3,Non-Self,Tank19,0,NA,1,1,High,3,Multiple,
9/20/18,End,32,AN-6,2,AN-6-2,807-42,42,3,Non-Self,Tank19,0,NA,1,1,High,3,Multiple,
8/14/18,Initial,0,JA-17,1,JA-17-1,841-47,47,2,Self,Tank24,1,3,1,1,High,1,Multiple,
8/22/18,S1D3,3,JA-17,1,JA-17-1,841-47,47,2,Self,Tank24,1,3,1,1,High,1,Multiple,
8/30/18,S2R1,11,JA-17,1,JA-17-1,841-47,47,2,Self,Tank19,1,3,1,1,High,1,Multiple,
9/5/18,S2D2,17,JA-17,1,JA-17-1,841-47,47,2,Self,Tank20,1,3,1,1,High,1,Multiple,
8/14/18,Initial,0,JA-17,2,JA-17-2,841-47,47,2,Self,Tank24,1,4,1,1,High,1,Multiple,
8/22/18,S1D3,3,JA-17,2,JA-17-2,841-47,47,2,Self,Tank24,1,5,1,1,High,1,Multiple,
8/30/18,S2R1,11,JA-17,2,JA-17-2,841-47,47,2,Self,Tank19,1,5,1,1,High,1,Multiple,
9/5/18,S2D2,17,JA-17,2,JA-17-2,841-47,47,2,Self,Tank20,1,5,1,1,High,1,Multiple,
8/14/18,Initial,0,JA-22,1,JA-22-1,812-25,25,3,Self,Tank19,1,4,1,1,High,1,Multiple,
8/14/18,Initial,0,JA-22,3,JA-22-3,812-25,25,3,Self,Tank19,1,2,1,1,High,1,Multiple,
9/5/18,S2D2,17,JA-24,3,JA-24-3,801-47,47,3,Self,Tank19,1,2,1,1,High,1,Multiple,
9/11/18,S2D8,23,JA-24,3,JA-24-3,801-47,47,3,Self,Tank22,1,4,1,1,High,1,Multiple,
9/14/18,S2D11,26,JA-24,3,JA-24-3,801-47,47,3,Self,Tank24,0,NA,1,1,High,1,Multiple,
9/20/18,End,32,JA-24,3,JA-24-3,801-47,47,3,Self,Tank24,0,NA,1,1,High,1,Multiple,
9/5/18,S2D2,17,JA-24,4,JA-24-4,801-47,47,3,Self,Tank19,1,3,1,1,High,1,Multiple,
9/11/18,S2D8,23,JA-24,4,JA-24-4,801-47,47,3,Self,Tank22,1,4,1,1,High,1,Multiple,
9/14/18,S2D11,26,JA-24,4,JA-24-4,801-47,47,3,Self,Tank24,0,NA,1,1,High,1,Multiple,
9/20/18,End,32,JA-24,4,JA-24-4,801-47,47,3,Self,Tank24,0,NA,1,1,High,1,Multiple,
8/14/18,Initial,0,JA-58,1,JA-58-1,806-42,42,2,Self,Tank24,1,2,1,1,High,1,Multiple,
8/22/18,S1D3,3,JA-58,1,JA-58-1,806-42,42,2,Self,Tank24,1,4,1,1,High,1,Multiple,
8/30/18,S2R1,11,JA-58,1,JA-58-1,806-42,42,2,Self,Tank19,1,3,1,1,High,1,Multiple,
9/5/18,S2D2,17,JA-58,1,JA-58-1,806-42,42,2,Self,Tank20,1,5,1,1,High,1,Multiple,
9/11/18,S2D8,23,JA-58,1,JA-58-1,806-42,42,2,Self,Tank19,1,4,1,1,High,1,Multiple,
9/14/18,S2D11,26,JA-58,1,JA-58-1,806-42,42,2,Self,Tank20,0,NA,1,1,High,1,Multiple,
9/20/18,End,32,JA-58,1,JA-58-1,806-42,42,2,Self,Tank20,0,NA,1,1,High,1,Multiple,
8/14/18,Initial,0,JA-58,2,JA-58-2,806-42,42,2,Self,Tank24,1,4,1,1,High,1,Multiple,
8/22/18,S1D3,3,JA-58,2,JA-58-2,806-42,42,2,Self,Tank24,1,4,1,1,High,1,Multiple,
8/30/18,S2R1,11,JA-58,2,JA-58-2,806-42,42,2,Self,Tank19,1,4,1,1,High,1,Multiple,
9/5/18,S2D2,17,JA-58,2,JA-58-2,806-42,42,2,Self,Tank20,1,4,1,1,High,1,Multiple,
9/11/18,S2D8,23,JA-58,2,JA-58-2,806-42,42,2,Self,Tank19,1,3,1,1,High,1,Multiple,
9/14/18,S2D11,26,JA-58,2,JA-58-2,806-42,42,2,Self,Tank20,0,NA,1,1,High,1,Multiple,
9/20/18,End,32,JA-58,2,JA-58-2,806-42,42,2,Self,Tank20,0,NA,1,1,High,1,Multiple,
8/14/18,Initial,0,JA-7,1,JA-7-1,803-42,42,2,Self,Tank20,1,3,1,1,High,1,Multiple,
8/14/18,Initial,0,JA-7,2,JA-7-2,803-42,42,2,Self,Tank20,1,2,1,1,High,1,Multiple,
8/14/18,Initial,0,JN-11,2,JN-11-2,824-1,1,4,Non-Self,Tank24,1,4,1,1,High,4,Multiple,
8/22/18,S1D3,3,JN-11,2,JN-11-2,824-1,1,4,Non-Self,Tank24,1,4,1,1,High,4,Multiple,
8/30/18,S2R1,11,JN-11,2,JN-11-2,824-1,1,4,Non-Self,Tank19,1,4,1,1,High,4,Multiple,
8/14/18,Initial,0,JN-11,4,JN-11-4,742-F,F,4,Non-Self,Tank24,1,5,1,1,High,4,Multiple,
8/22/18,S1D3,3,JN-11,4,JN-11-4,742-F,F,4,Non-Self,Tank24,1,5,1,1,High,4,Multiple,
8/30/18,S2R1,11,JN-11,4,JN-11-4,742-F,F,4,Non-Self,Tank19,1,5,1,1,High,4,Multiple,
8/22/18,S1D3,3,JN-13,1,JN-13-1,801-47,47,3,Non-Self,Tank20,1,2,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-13,1,JN-13-1,801-47,47,3,Non-Self,Tank22,1,2,1,1,High,3,Multiple,
9/5/18,S2D2,17,JN-13,1,JN-13-1,801-47,47,3,Non-Self,Tank19,1,2,1,1,High,3,Multiple,
9/11/18,S2D8,23,JN-13,1,JN-13-1,801-47,47,3,Non-Self,Tank22,1,2,1,1,High,3,Multiple,
9/14/18,S2D11,26,JN-13,1,JN-13-1,801-47,47,3,Non-Self,Tank24,0,NA,1,1,High,3,Multiple,
9/20/18,End,32,JN-13,1,JN-13-1,801-47,47,3,Non-Self,Tank24,0,NA,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-13,2,JN-13-2,742-F,F,3,Non-Self,Tank20,1,4,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-13,2,JN-13-2,742-F,F,3,Non-Self,Tank22,1,4,1,1,High,3,Multiple,
9/5/18,S2D2,17,JN-13,2,JN-13-2,742-F,F,3,Non-Self,Tank19,1,4,1,1,High,3,Multiple,
9/11/18,S2D8,23,JN-13,2,JN-13-2,742-F,F,3,Non-Self,Tank22,1,1,1,1,High,3,Multiple,
9/14/18,S2D11,26,JN-13,2,JN-13-2,742-F,F,3,Non-Self,Tank24,0,NA,1,1,High,3,Multiple,
9/20/18,End,32,JN-13,2,JN-13-2,742-F,F,3,Non-Self,Tank24,0,NA,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-19,3,JN-19-3,815-25,25,3,Non-Self,Tank22,1,1,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-19,3,JN-19-3,815-25,25,3,Non-Self,Tank22,1,1,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-19,3,JN-19-3,815-25,25,3,Non-Self,Tank24,1,1,1,1,High,3,Multiple,
9/5/18,S2D2,17,JN-19,3,JN-19-3,815-25,25,3,Non-Self,Tank22,1,1,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-19,4,JN-19-4,807-42,42,3,Non-Self,Tank22,1,6,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-19,4,JN-19-4,807-42,42,3,Non-Self,Tank22,1,6,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-19,4,JN-19-4,807-42,42,3,Non-Self,Tank24,1,7,1,1,High,3,Multiple,
9/5/18,S2D2,17,JN-19,4,JN-19-4,807-42,42,3,Non-Self,Tank22,1,7,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-20,1,JN-20-1,813-25,25,3,Non-Self,Tank20,1,7,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-20,1,JN-20-1,813-25,25,3,Non-Self,Tank20,1,8,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-20,1,JN-20-1,813-25,25,3,Non-Self,Tank22,1,8,1,1,High,3,Multiple,
9/5/18,S2D2,17,JN-20,1,JN-20-1,813-25,25,3,Non-Self,Tank19,1,8,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-20,3,JN-20-3,815-25,25,3,Non-Self,Tank20,1,2,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-20,3,JN-20-3,815-25,25,3,Non-Self,Tank20,1,2,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-20,3,JN-20-3,815-25,25,3,Non-Self,Tank22,1,2,1,1,High,3,Multiple,
9/5/18,S2D2,17,JN-20,3,JN-20-3,815-25,25,3,Non-Self,Tank19,0,NA,1,1,High,3,Multiple,
9/11/18,S2D8,23,JN-20,3,JN-20-3,815-25,25,3,Non-Self,Tank22,0,NA,1,1,High,3,Multiple,
9/14/18,S2D11,26,JN-20,3,JN-20-3,815-25,25,3,Non-Self,Tank24,0,NA,1,1,High,3,Multiple,
9/20/18,End,32,JN-20,3,JN-20-3,815-25,25,3,Non-Self,Tank24,0,NA,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank19,1,5,1,1,High,2,Multiple,
8/22/18,S1D3,3,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank19,1,6,1,1,High,2,Multiple,
8/30/18,S2R1,11,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank20,1,6,1,1,High,2,Multiple,
9/5/18,S2D2,17,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank24,1,6,1,1,High,2,Multiple,
9/11/18,S2D8,23,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank20,1,6,1,1,High,2,Multiple,
9/14/18,S2D11,26,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank19,0,NA,1,1,High,2,Multiple,
9/20/18,End,32,JN-25,1,JN-25-1,821-47,47,2,Non-Self,Tank19,0,NA,1,1,High,2,Multiple,
8/14/18,Initial,0,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank19,1,3,1,1,High,2,Multiple,
8/22/18,S1D3,3,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank19,1,4,1,1,High,2,Multiple,
8/30/18,S2R1,11,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank20,1,4,1,1,High,2,Multiple,
9/5/18,S2D2,17,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank24,1,4,1,1,High,2,Multiple,
9/11/18,S2D8,23,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank20,1,5,1,1,High,2,Multiple,
9/14/18,S2D11,26,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank19,0,NA,1,1,High,2,Multiple,
9/20/18,End,32,JN-25,2,JN-25-2,803-42,42,2,Non-Self,Tank19,0,NA,1,1,High,2,Multiple,
8/14/18,Initial,0,JN-26,1,JN-26-1,823-1,1,3,Non-Self,Tank20,1,7,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-26,1,JN-26-1,823-1,1,3,Non-Self,Tank20,1,7,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-26,1,JN-26-1,823-1,1,3,Non-Self,Tank22,1,7,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-26,3,JN-26-3,815-25,25,3,Non-Self,Tank20,1,2,1,1,High,3,Multiple,
8/22/18,S1D3,3,JN-26,3,JN-26-3,815-25,25,3,Non-Self,Tank20,1,2,1,1,High,3,Multiple,
8/30/18,S2R1,11,JN-26,3,JN-26-3,815-25,25,3,Non-Self,Tank22,1,2,1,1,High,3,Multiple,
8/14/18,Initial,0,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank24,1,3,1,1,High,2,Multiple,
8/22/18,S1D3,3,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank24,1,3,1,1,High,2,Multiple,
8/30/18,S2R1,11,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank19,1,3,1,1,High,2,Multiple,
9/5/18,S2D2,17,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank20,1,2,1,1,High,2,Multiple,
9/11/18,S2D8,23,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank19,1,2,1,1,High,2,Multiple,
9/14/18,S2D11,26,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank20,0,NA,1,1,High,2,Multiple,
9/20/18,End,32,JN-4,1,JN-4-1,750-F,F,2,Non-Self,Tank20,0,NA,1,1,High,2,Multiple,
8/14/18,Initial,0,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank24,1,4,1,1,High,2,Multiple,
8/22/18,S1D3,3,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank24,1,4,1,1,High,2,Multiple,
8/30/18,S2R1,11,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank19,1,4,1,1,High,2,Multiple,
9/5/18,S2D2,17,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank20,1,4,1,1,High,2,Multiple,
9/11/18,S2D8,23,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank19,1,4,1,1,High,2,Multiple,
9/14/18,S2D11,26,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank20,0,NA,1,1,High,2,Multiple,
9/20/18,End,32,JN-4,3,JN-4-3,804-42,42,2,Non-Self,Tank20,0,NA,1,1,High,2,Multiple,
